employee_id,pay_date,def_amount,roth_amount,loan_amount,deferral_pre,deferral_roth
E1074,2025-05-21,201.65,10.08,0.0,201.65,10.08
E1074,2025-06-04,83.83,4.19,0.0,83.83,4.19
E1075,2025-01-01,206.87,10.34,0.0,206.87,10.34
E1075,2025-01-15,50.85,2.54,0.0,50.85,2.54
E1075,2025-01-29,208.2,10.41,0.0,208.2,10.41
E1075,2025-02-12,103.29,5.16,0.0,103.29,5.16
E1075,2025-02-26,58.26,2.91,0.0,58.26,2.91
E1075,2025-03-12,127.46,6.37,0.0,127.46,6.37
E1075,2025-03-26,86.22,4.31,0.0,86.22,4.31
E1075,2025-04-09,91.28,4.56,0.0,91.28,4.56
E1075,2025-04-23,95.31,4.77,0.0,95.31,4.77
E1075,2025-05-07,184.54,9.23,0.0,184.54,9.23
E1075,2025-05-21,137.05,6.85,0.0,137.05,6.85
E1075,2025-06-04,96.04,4.8,0.0,96.04,4.8
E1076,2025-01-01,149.86,7.49,0.0,149.86,7.49
E1076,2025-01-15,168.91,8.45,0.0,168.91,8.45
E1076,2025-01-29,89.07,4.45,0.0,89.07,4.45
E1076,2025-02-12,114.44,5.72,0.0,114.44,5.72
E1076,2025-02-26,61.94,3.1,0.0,61.94,3.1
E1076,2025-03-12,72.61,3.63,0.0,72.61,3.63
E1076,2025-03-26,162.6,8.13,0.0,162.6,8.13
E1076,2025-04-09,72.66,3.63,0.0,72.66,3.63
E1076,2025-04-23,134.53,6.73,0.0,134.53,6.73
E1076,2025-05-07,167.63,8.38,0.0,167.63,8.38
E1076,2025-05-21,59.24,2.96,0.0,59.24,2.96
E1076,2025-06-04,86.18,4.31,0.0,86.18,4.31
E1077,2025-01-01,213.33,10.67,0.0,213.33,10.67
E1077,2025-01-15,127.04,6.35,0.0,127.04,6.35
E1077,2025-01-29,185.08,9.25,0.0,185.08,9.25
E1077,2025-02-12,139.04,6.95,0.0,139.04,6.95
E1077,2025-02-26,47.81,2.39,0.0,47.81,2.39
E1077,2025-03-12,153.97,7.7,0.0,153.97,7.7
E1077,2025-03-26,211.25,10.56,0.0,211.25,10.56
E1077,2025-04-09,148.29,7.41,0.0,148.29,7.41
E1077,2025-04-23,187.45,9.37,0.0,187.45,9.37
E1077,2025-05-07,199.16,9.96,0.0,199.16,9.96
E1077,2025-05-21,81.05,4.05,0.0,81.05,4.05
E1077,2025-06-04,78.17,3.91,0.0,78.17,3.91
E1078,2025-01-01,149.98,7.5,0.0,149.98,7.5
E1078,2025-01-15,113.99,5.7,0.0,113.99,5.7
E1078,2025-01-29,191.18,9.56,0.0,191.18,9.56
E1078,2025-02-12,202.0,10.1,0.0,202.0,10.1
E1078,2025-02-26,103.62,5.18,0.0,103.62,5.18
E1078,2025-03-12,180.49,9.02,0.0,180.49,9.02
E1078,2025-03-26,89.47,4.47,0.0,89.47,4.47
E1078,2025-04-09,188.07,9.4,0.0,188.07,9.4
E1078,2025-04-23,116.27,5.81,0.0,116.27,5.81
E1078,2025-05-07,160.16,8.01,0.0,160.16,8.01
E1078,2025-05-21,57.2,2.86,0.0,57.2,2.86
E1078,2025-06-04,152.29,7.61,0.0,152.29,7.61
E1079,2025-01-01,121.32,6.07,0.0,121.32,6.07
E1079,2025-01-15,70.24,3.51,0.0,70.24,3.51
E1079,2025-01-29,172.64,8.63,0.0,172.64,8.63
E1079,2025-02-12,195.3,9.77,0.0,195.3,9.77
E1079,2025-02-26,79.01,3.95,0.0,79.01,3.95
E1079,2025-03-12,57.23,2.86,0.0,57.23,2.86
E1079,2025-03-26,44.25,2.21,0.0,44.25,2.21
E1079,2025-04-09,155.55,7.78,0.0,155.55,7.78
E1079,2025-04-23,149.28,7.46,0.0,149.28,7.46
E1079,2025-05-07,138.41,6.92,0.0,138.41,6.92
E1079,2025-05-21,81.75,4.09,0.0,81.75,4.09
E1079,2025-06-04,110.36,5.52,0.0,110.36,5.52
E1080,2025-01-01,147.01,7.35,0.0,147.01,7.35
E1080,2025-01-15,129.42,6.47,0.0,129.42,6.47
E1080,2025-01-29,217.8,10.89,0.0,217.8,10.89
E1080,2025-02-12,64.56,3.23,0.0,64.56,3.23
E1080,2025-02-26,165.13,8.26,0.0,165.13,8.26
E1080,2025-03-12,112.78,5.64,0.0,112.78,5.64
E1080,2025-03-26,117.08,5.85,0.0,117.08,5.85
E1080,2025-04-09,169.17,8.46,0.0,169.17,8.46
E1080,2025-04-23,164.64,8.23,0.0,164.64,8.23
E1080,2025-05-07,218.43,10.92,0.0,218.43,10.92
E1080,2025-05-21,63.11,3.16,0.0,63.11,3.16
E1080,2025-06-04,170.38,8.52,0.0,170.38,8.52
E1081,2025-01-01,144.11,7.21,0.0,144.11,7.21
E1081,2025-01-15,89.35,4.47,0.0,89.35,4.47
E1081,2025-01-29,55.42,2.77,0.0,55.42,2.77
E1081,2025-02-12,200.95,10.05,0.0,200.95,10.05
E1081,2025-02-26,98.21,4.91,0.0,98.21,4.91
E1081,2025-03-12,80.8,4.04,0.0,80.8,4.04
E1081,2025-03-26,103.9,5.2,0.0,103.9,5.2
E1081,2025-04-09,52.5,2.62,0.0,52.5,2.62
E1081,2025-04-23,133.43,6.67,0.0,133.43,6.67
E1081,2025-05-07,52.17,2.61,0.0,52.17,2.61
E1081,2025-05-21,184.06,9.2,0.0,184.06,9.2
E1081,2025-06-04,82.07,4.1,0.0,82.07,4.1
E1082,2025-01-01,198.41,9.92,0.0,198.41,9.92
E1082,2025-01-15,157.16,7.86,0.0,157.16,7.86
E1082,2025-01-29,135.93,6.8,0.0,135.93,6.8
E1082,2025-02-12,99.94,5.0,0.0,99.94,5.0
E1082,2025-02-26,218.95,10.95,0.0,218.95,10.95
E1082,2025-03-12,159.13,7.96,0.0,159.13,7.96
E1082,2025-03-26,140.4,7.02,0.0,140.4,7.02
E1082,2025-04-09,171.52,8.58,0.0,171.52,8.58
E1082,2025-04-23,123.74,6.19,0.0,123.74,6.19
E1082,2025-05-07,50.83,2.54,0.0,50.83,2.54
E1082,2025-05-21,141.21,7.06,0.0,141.21,7.06
E1082,2025-06-04,212.37,10.62,0.0,212.37,10.62
E1083,2025-01-01,71.55,3.58,0.0,71.55,3.58
E1083,2025-01-15,76.17,3.81,0.0,76.17,3.81
E1083,2025-01-29,57.4,2.87,0.0,57.4,2.87
E1083,2025-02-12,121.07,6.05,0.0,121.07,6.05
E1083,2025-02-26,176.11,8.81,0.0,176.11,8.81
E1083,2025-03-12,102.56,5.13,0.0,102.56,5.13
E1083,2025-03-26,159.68,7.98,0.0,159.68,7.98
E1083,2025-04-09,206.89,10.34,0.0,206.89,10.34
E1083,2025-04-23,82.24,4.11,0.0,82.24,4.11
E1083,2025-05-07,111.88,5.59,0.0,111.88,5.59
E1083,2025-05-21,67.43,3.37,0.0,67.43,3.37
E1083,2025-06-04,218.65,10.93,0.0,218.65,10.93
E1084,2025-01-01,206.86,10.34,0.0,206.86,10.34
E1084,2025-01-15,137.19,6.86,0.0,137.19,6.86
E1084,2025-01-29,191.57,9.58,0.0,191.57,9.58
E1084,2025-02-12,133.77,6.69,0.0,133.77,6.69
E1084,2025-02-26,152.25,7.61,0.0,152.25,7.61
E1084,2025-03-12,56.04,2.8,0.0,56.04,2.8
E1084,2025-03-26,175.95,8.8,0.0,175.95,8.8
E1084,2025-04-09,62.99,3.15,0.0,62.99,3.15
E1084,2025-04-23,188.69,9.43,0.0,188.69,9.43
E1084,2025-05-07,180.77,9.04,0.0,180.77,9.04
E1084,2025-05-21,167.57,8.38,0.0,167.57,8.38
E1084,2025-06-04,46.51,2.33,0.0,46.51,2.33
E1085,2025-01-01,94.56,4.73,0.0,94.56,4.73
E1085,2025-01-15,87.36,4.37,0.0,87.36,4.37
E1085,2025-01-29,104.82,5.24,0.0,104.82,5.24
E1085,2025-02-12,208.65,10.43,0.0,208.65,10.43
E1085,2025-02-26,94.99,4.75,0.0,94.99,4.75
E1085,2025-03-12,111.46,5.57,0.0,111.46,5.57
E1085,2025-03-26,120.5,6.03,0.0,120.5,6.03
E1085,2025-04-09,148.11,7.41,0.0,148.11,7.41
E1085,2025-04-23,132.82,6.64,0.0,132.82,6.64
E1085,2025-05-07,205.49,10.27,0.0,205.49,10.27
E1085,2025-05-21,129.45,6.47,0.0,129.45,6.47
E1085,2025-06-04,193.26,9.66,0.0,193.26,9.66
E1086,2025-01-01,77.53,3.88,0.0,77.53,3.88
E1086,2025-01-15,60.95,3.05,0.0,60.95,3.05
E1086,2025-01-29,187.14,9.36,0.0,187.14,9.36
E1086,2025-02-12,108.51,5.43,0.0,108.51,5.43
E1086,2025-02-26,198.04,9.9,0.0,198.04,9.9
E1086,2025-03-12,196.25,9.81,0.0,196.25,9.81
E1086,2025-03-26,182.21,9.11,0.0,182.21,9.11
E1086,2025-04-09,94.84,4.74,0.0,94.84,4.74
E1086,2025-04-23,54.57,2.73,0.0,54.57,2.73
E1086,2025-05-07,71.23,3.56,0.0,71.23,3.56
E1086,2025-05-21,165.09,8.25,0.0,165.09,8.25
E1086,2025-06-04,102.3,5.12,0.0,102.3,5.12
E1087,2025-01-01,215.61,10.78,0.0,215.61,10.78
E1087,2025-01-15,155.37,7.77,0.0,155.37,7.77
E1087,2025-01-29,188.05,9.4,0.0,188.05,9.4
E1087,2025-02-12,63.85,3.19,0.0,63.85,3.19
E1087,2025-02-26,195.16,9.76,0.0,195.16,9.76
E1087,2025-03-12,206.1,10.3,0.0,206.1,10.3
E1087,2025-03-26,149.13,7.46,0.0,149.13,7.46
E1087,2025-04-09,177.67,8.88,0.0,177.67,8.88
E1087,2025-04-23,71.47,3.57,0.0,71.47,3.57
E1087,2025-05-07,111.76,5.59,0.0,111.76,5.59
E1087,2025-05-21,106.16,5.31,0.0,106.16,5.31
E1087,2025-06-04,52.27,2.61,0.0,52.27,2.61
E1088,2025-01-01,44.65,2.23,0.0,44.65,2.23
E1088,2025-01-15,64.33,3.22,0.0,64.33,3.22
E1088,2025-01-29,213.36,10.67,0.0,213.36,10.67
E1088,2025-02-12,213.85,10.69,0.0,213.85,10.69
E1088,2025-02-26,117.85,5.89,0.0,117.85,5.89
E1088,2025-03-12,96.13,4.81,0.0,96.13,4.81
E1088,2025-03-26,131.11,6.56,0.0,131.11,6.56
E1088,2025-04-09,59.02,2.95,0.0,59.02,2.95
E1088,2025-04-23,78.89,3.94,0.0,78.89,3.94
E1088,2025-05-07,151.53,7.58,0.0,151.53,7.58
E1088,2025-05-21,157.04,7.85,0.0,157.04,7.85
E1088,2025-06-04,67.36,3.37,0.0,67.36,3.37
E1089,2025-01-01,51.04,2.55,0.0,51.04,2.55
E1089,2025-01-15,180.54,9.03,0.0,180.54,9.03
E1089,2025-01-29,122.76,6.14,0.0,122.76,6.14
E1089,2025-02-12,50.47,2.52,0.0,50.47,2.52
E1089,2025-02-26,219.08,10.95,0.0,219.08,10.95
E1089,2025-03-12,50.4,2.52,0.0,50.4,2.52
E1089,2025-03-26,165.11,8.26,0.0,165.11,8.26
E1089,2025-04-09,217.06,10.85,0.0,217.06,10.85
E1089,2025-04-23,83.05,4.15,0.0,83.05,4.15
E1089,2025-05-07,61.85,3.09,0.0,61.85,3.09
E1089,2025-05-21,94.59,4.73,0.0,94.59,4.73
E1089,2025-06-04,58.19,2.91,0.0,58.19,2.91
E1090,2025-01-01,164.59,8.23,0.0,164.59,8.23
E1090,2025-01-15,51.21,2.56,0.0,51.21,2.56
E1090,2025-01-29,131.7,6.58,0.0,131.7,6.58
E1090,2025-02-12,219.41,10.97,0.0,219.41,10.97
E1090,2025-02-26,186.51,9.33,0.0,186.51,9.33
E1090,2025-03-12,150.74,7.54,0.0,150.74,7.54
E1090,2025-03-26,95.13,4.76,0.0,95.13,4.76
E1090,2025-04-09,152.3,7.62,0.0,152.3,7.62
E1090,2025-04-23,134.87,6.74,0.0,134.87,6.74
E1090,2025-05-07,116.7,5.84,0.0,116.7,5.84
E1090,2025-05-21,63.53,3.18,0.0,63.53,3.18
E1090,2025-06-04,199.59,9.98,0.0,199.59,9.98
E1091,2025-01-01,75.03,3.75,0.0,75.03,3.75
E1091,2025-01-15,106.2,5.31,0.0,106.2,5.31
E1091,2025-01-29,114.54,5.73,0.0,114.54,5.73
E1091,2025-02-12,188.96,9.45,0.0,188.96,9.45
E1091,2025-02-26,172.05,8.6,0.0,172.05,8.6
E1091,2025-03-12,178.47,8.92,0.0,178.47,8.92
E1091,2025-03-26,41.99,2.1,0.0,41.99,2.1
E1091,2025-04-09,114.91,5.75,0.0,114.91,5.75
E1091,2025-04-23,126.64,6.33,0.0,126.64,6.33
E1091,2025-05-07,86.77,4.34,0.0,86.77,4.34
E1091,2025-05-21,176.85,8.84,0.0,176.85,8.84
E1091,2025-06-04,64.68,3.23,0.0,64.68,3.23
E1092,2025-01-01,136.36,6.82,0.0,136.36,6.82
E1092,2025-01-15,78.74,3.94,0.0,78.74,3.94
E1092,2025-01-29,42.18,2.11,0.0,42.18,2.11
E1092,2025-02-12,83.42,4.17,0.0,83.42,4.17
E1092,2025-02-26,215.66,10.78,0.0,215.66,10.78
E1092,2025-03-12,184.28,9.21,0.0,184.28,9.21
E1092,2025-03-26,212.72,10.64,0.0,212.72,10.64
E1092,2025-04-09,127.81,6.39,0.0,127.81,6.39
E1092,2025-04-23,138.63,6.93,0.0,138.63,6.93
E1092,2025-05-07,121.79,6.09,0.0,121.79,6.09
E1092,2025-05-21,191.98,9.6,0.0,191.98,9.6
E1092,2025-06-04,57.65,2.88,0.0,57.65,2.88
E1093,2025-01-01,127.88,6.39,0.0,127.88,6.39
E1093,2025-01-15,67.01,3.35,0.0,67.01,3.35
E1093,2025-01-29,98.44,4.92,0.0,98.44,4.92
E1093,2025-02-12,125.68,6.28,0.0,125.68,6.28
E1093,2025-02-26,107.66,5.38,0.0,107.66,5.38
E1093,2025-03-12,111.01,5.55,0.0,111.01,5.55
E1093,2025-03-26,122.7,6.14,0.0,122.7,6.14
E1093,2025-04-09,181.3,9.07,0.0,181.3,9.07
E1093,2025-04-23,200.58,10.03,0.0,200.58,10.03
E1093,2025-05-07,211.96,10.6,0.0,211.96,10.6
E1093,2025-05-21,181.64,9.08,0.0,181.64,9.08
E1093,2025-06-04,96.77,4.84,0.0,96.77,4.84
E1094,2025-01-01,163.86,8.19,0.0,163.86,8.19
E1094,2025-01-15,118.77,5.94,0.0,118.77,5.94
E1094,2025-01-29,85.84,4.29,0.0,85.84,4.29
E1094,2025-02-12,191.36,9.57,0.0,191.36,9.57
E1094,2025-02-26,46.92,2.35,0.0,46.92,2.35
E1094,2025-03-12,202.32,10.12,0.0,202.32,10.12
E1094,2025-03-26,123.07,6.15,0.0,123.07,6.15
E1094,2025-04-09,154.7,7.73,0.0,154.7,7.73
E1094,2025-04-23,158.68,7.93,0.0,158.68,7.93
E1094,2025-05-07,201.12,10.06,0.0,201.12,10.06
E1094,2025-05-21,154.6,7.73,0.0,154.6,7.73
E1094,2025-06-04,150.51,7.53,0.0,150.51,7.53
E1095,2025-01-01,52.0,2.6,0.0,52.0,2.6
E1095,2025-01-15,67.03,3.35,0.0,67.03,3.35
E1095,2025-01-29,172.74,8.64,0.0,172.74,8.64
E1095,2025-02-12,132.2,6.61,0.0,132.2,6.61
E1095,2025-02-26,162.44,8.12,0.0,162.44,8.12
E1095,2025-03-12,47.5,2.38,0.0,47.5,2.38
E1095,2025-03-26,55.26,2.76,0.0,55.26,2.76
E1095,2025-04-09,168.94,8.45,0.0,168.94,8.45
E1095,2025-04-23,52.98,2.65,0.0,52.98,2.65
E1095,2025-05-07,52.83,2.64,0.0,52.83,2.64
E1095,2025-05-21,42.18,2.11,0.0,42.18,2.11
E1095,2025-06-04,212.17,10.61,0.0,212.17,10.61
E1096,2025-01-01,172.75,8.64,0.0,172.75,8.64
E1096,2025-01-15,103.59,5.18,0.0,103.59,5.18
E1096,2025-01-29,93.38,4.67,0.0,93.38,4.67
E1096,2025-02-12,102.95,5.15,0.0,102.95,5.15
E1096,2025-02-26,179.44,8.97,0.0,179.44,8.97
E1096,2025-03-12,159.05,7.95,0.0,159.05,7.95
E1096,2025-03-26,73.34,3.67,0.0,73.34,3.67
E1096,2025-04-09,71.34,3.57,0.0,71.34,3.57
E1096,2025-04-23,57.71,2.89,0.0,57.71,2.89
E1096,2025-05-07,158.85,7.94,0.0,158.85,7.94
E1096,2025-05-21,87.71,4.39,0.0,87.71,4.39
E1096,2025-06-04,43.77,2.19,0.0,43.77,2.19
E1097,2025-01-01,54.79,2.74,0.0,54.79,2.74
E1097,2025-01-15,214.21,10.71,0.0,214.21,10.71
E1097,2025-01-29,93.18,4.66,0.0,93.18,4.66
E1097,2025-02-12,178.46,8.92,0.0,178.46,8.92
E1097,2025-02-26,152.44,7.62,0.0,152.44,7.62
E1097,2025-03-12,108.75,5.44,0.0,108.75,5.44
E1097,2025-03-26,77.02,3.85,0.0,77.02,3.85
E1097,2025-04-09,61.85,3.09,0.0,61.85,3.09
E1097,2025-04-23,150.7,7.54,0.0,150.7,7.54
E1097,2025-05-07,155.9,7.8,0.0,155.9,7.8
E1097,2025-05-21,135.45,6.77,0.0,135.45,6.77
E1097,2025-06-04,47.55,2.38,0.0,47.55,2.38
E1098,2025-01-01,214.33,10.72,0.0,214.33,10.72
E1098,2025-01-15,183.77,9.19,0.0,183.77,9.19
E1098,2025-01-29,92.71,4.64,0.0,92.71,4.64
E1098,2025-02-12,216.39,10.82,0.0,216.39,10.82
E1098,2025-02-26,148.34,7.42,0.0,148.34,7.42
E1098,2025-03-12,144.84,7.24,0.0,144.84,7.24
E1098,2025-03-26,174.65,8.73,0.0,174.65,8.73
E1098,2025-04-09,186.12,9.31,0.0,186.12,9.31
E1098,2025-04-23,158.17,7.91,0.0,158.17,7.91
E1098,2025-05-07,63.06,3.15,0.0,63.06,3.15
E1098,2025-05-21,100.89,5.04,0.0,100.89,5.04
E1098,2025-06-04,207.06,10.35,0.0,207.06,10.35
E1099,2025-01-01,80.43,4.02,0.0,80.43,4.02
E1099,2025-01-15,106.99,5.35,0.0,106.99,5.35
E1099,2025-01-29,119.09,5.95,0.0,119.09,5.95
E1099,2025-02-12,150.33,7.52,0.0,150.33,7.52
E1099,2025-02-26,209.75,10.49,0.0,209.75,10.49
E1099,2025-03-12,83.32,4.17,0.0,83.32,4.17
E1099,2025-03-26,61.87,3.09,0.0,61.87,3.09
E1099,2025-04-09,75.54,3.78,0.0,75.54,3.78
E1099,2025-04-23,156.25,7.81,0.0,156.25,7.81
E1099,2025-05-07,91.46,4.57,0.0,91.46,4.57
E1099,2025-05-21,186.87,9.34,0.0,186.87,9.34
E1099,2025-06-04,195.05,9.75,0.0,195.05,9.75
